Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Sk,Int.1,All-pro teams,Player-additional,Year
S,Kevin Byard,TEN,28,5,17,17,0,0,0,0,0,0,0,0,0,0,0,57.0,1.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,ByarKe01,2021
S,Jordan Poyer,BUF,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,66.0,3.0,5,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,PoyeJo00,2021
S,Derwin James,LAC,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,75.0,2.0,2,SN: 1st Tm,JameDe00,2021
S,Antoine Winfield Jr.,TAM,23,1,13,13,0,0,0,0,0,0,0,0,0,0,0,62.0,2.0,2,PFF: 1st Tm,WinfAn00,2021
S,Budda Baker,ARI,25,4,17,17,0,0,0,0,0,0,0,0,0,0,0,63.0,2.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm,BakeBu00,2021
S,Quandre Diggs,SEA,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,66.0,0.0,5,FW: 1st Tm All-Conf.,DiggQu00,2021
S,Micah Hyde,BUF,31,8,17,17,0,0,0,0,0,0,0,0,0,0,0,53.0,1.0,5,AP: 2nd Tm PFF: 2nd Tm,HydeMi00,2021
S,Marcus Williams,NOR,25,4,16,16,0,0,0,0,0,0,0,0,0,0,0,52.0,0.0,2,PFF: 2nd Tm,WillMa06,2021
S,Justin Simmons,DEN,28,5,17,17,0,0,0,0,0,0,0,0,0,0,0,60.0,1.5,5,AP: 2nd Tm,SimmJu00,2021
LS,Luke Rhodes,IND,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 1st Tm,RhodLu00,2021
LS,Josh Harris,ATL,32,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,AP: 2nd Tm,HarrJo02,2021
K,Jake Elliott,PHI,26,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,ElliJa03,2021
K,Daniel Carlson,LVR,26,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,CarlDa00,2021
P,AJ Cole III,LVR,26,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,ColeAJ01,2021
P,Bryan Anger,DAL,33,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,AngeBr00,2021
PR,Devin Duvernay,BAL,24,1,16,7,0,0,0,0,0,7,50,0,33,272,2,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,DuveDe00,2021
PR,Jakeem Grant,2TM,29,5,15,0,0,0,0,0,0,5,33,0,11,132,2,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,GranJa00,2021
KR,Braxton Berrios,NYJ,26,2,16,1,0,0,0,0,0,7,40,2,46,431,2,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,BerrBr00,2021
KR,Kene Nwangwu,MIN,23,Rook,11,0,0,0,0,0,0,13,61,0,4,9,0,0.0,0.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm SN: 1st Tm,NwanKe00,2021
KR,Andre Roberts,2TM,33,11,16,0,0,0,0,0,0,3,19,0,1,35,0,0.0,0.0,0,AP: 2nd Tm,RobeAn00,2021
ST,J.T. Gray,NOR,25,3,16,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,GrayJ.00,2021
ST,Matthew Adams,IND,26,3,17,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0,PFF: 1st Tm,AdamMa00,2021
ST,Matthew Slater,NWE,36,13,17,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,SlatMa00,2021
ST,Ashton Dulin,IND,24,2,17,1,0,0,0,0,0,3,32,0,13,173,2,12.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,DuliAs00,2021
PK,Justin Tucker,BAL,32,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,TuckJu00,2021
PK,Matt Gay,LAR,27,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf.,GayxMa00,2021
FLEX-O,Cordarrelle Patterson,ATL,30,8,16,13,0,1,0,0,0,153,618,6,52,548,5,0.0,0.0,0,PFF: 2nd Tm,PattCo00,2021
FLEX-D,Jevon Holland,MIA,21,Rook,16,13,0,0,0,0,0,0,0,0,0,0,0,48.0,2.5,2,PFF: 2nd Tm,HollJe02,2021
QB,Patrick Mahomes,KAN,27,5,17,17,435,648,5250,41,12,61,358,4,1,6,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,MahoPa00,2022
QB,Jalen Hurts,PHI,24,2,15,15,306,460,3701,22,6,165,760,13,0,0,0,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,HurtJa00,2022
QB,Joe Burrow,CIN,26,2,16,16,414,606,4475,35,12,75,257,5,0,0,0,0.0,0.0,0,PFF: 2nd Tm,BurrJo01,2022
RB,Josh Jacobs,LVR,24,3,17,17,0,0,0,0,0,340,1653,12,53,400,0,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm,JacoJo01,2022
RB,Nick Chubb,CLE,27,4,17,17,0,0,0,0,0,302,1525,12,27,239,1,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm,ChubNi00,2022
RB,Saquon Barkley,NYG,25,4,16,16,0,0,0,0,0,295,1312,10,57,338,0,0.0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,BarkSa00,2022
RB,Derrick Henry,TEN,28,6,16,16,2,2,4,1,0,349,1538,13,33,398,0,0.0,0.0,0,SN: 1st Tm,HenrDe00,2022
RB,Christian McCaffrey,2TM,26,5,17,16,1,1,34,1,0,244,1139,8,85,741,5,0.0,0.0,0,FW: 1st Tm All-Conf.,McCaCh01,2022
FB,Kyle Juszczyk,SFO,31,9,16,12,0,0,0,0,0,7,26,1,19,200,1,1.0,0.0,0,NFLPA: 1st Tm,JuszKy00,2022
WR,Justin Jefferson,MIN,23,2,17,17,2,2,34,0,0,4,24,1,128,1809,8,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,JeffJu00,2022
WR,Davante Adams,LVR,30,8,17,17,0,0,0,0,0,3,-1,0,100,1516,14,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,AdamDa01,2022
WR,Tyreek Hill,MIA,28,6,17,17,0,0,0,0,0,7,32,1,119,1710,7,4.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,HillTy00,2022
WR,A.J. Brown,PHI,25,3,17,16,0,0,0,0,0,0,0,0,88,1496,11,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,BrowAJ00,2022
WR,Stefon Diggs,BUF,29,7,16,16,0,0,0,0,0,1,-3,0,108,1429,11,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,DiggSt00,2022
WR,CeeDee Lamb,DAL,23,2,17,17,0,0,0,0,0,10,47,0,107,1359,9,2.0,0.0,0,AP: 2nd Tm,LambCe00,2022
WR,Amon-Ra St. Brown,DET,23,1,16,16,0,0,0,0,0,9,95,0,106,1161,6,0.0,0.0,0,PFF: 2nd Tm,StxxAm00,2022
TE,Travis Kelce,KAN,33,9,17,17,0,0,0,0,0,2,5,0,110,1338,12,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,KelcTr00,2022
TE,George Kittle,SFO,29,5,15,15,0,0,0,0,0,0,0,0,60,765,11,2.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,KittGe00,2022
LT,Andrew Thomas,NYG,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,PFF: 1st Tm AP: 2nd Tm,ThomAn02,2022
T,Lane Johnson,PHI,32,9,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,JohnLa01,2022
T,Trent Williams,SFO,34,12,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,WillTr21,2022
T,Laremy Tunsil,HOU,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,TunsLa00,2022
T,Terron Armstead,MIA,31,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,ArmsTe00,2022
G,Joel Bitonio,CLE,31,8,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,BitoJo00,2022
G,Zack Martin,DAL,32,8,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm,MartZa00,2022
G,Chris Lindstrom,ATL,25,3,17,17,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,LindCh00,2022
G,Joe Thuney,KAN,30,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,ThunJo00,2022
C,Jason Kelce,PHI,35,11,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,KelcJa00,2022
C,Creed Humphrey,KAN,23,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,HumpCr00,2022
RG,Michael Onwenu,NWE,25,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,OnweMi00,2022
RT,Tristan Wirfs,TAM,23,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,WirfTr00,2022
DL,Aaron Donald,LAR,31,8,11,11,0,0,0,0,0,0,0,0,0,0,0,27.0,5.0,0,NFLPA: 1st Tm SN: 1st Tm,DonaAa00,2022
DL,Jeffery Simmons,TEN,25,3,15,15,0,0,0,0,0,0,0,0,0,0,0,25.0,7.5,0,SN: 1st Tm AP: 2nd Tm,SimmJe01,2022
DL,Cameron Heyward,PIT,33,11,17,17,0,0,0,0,0,0,0,0,0,0,0,39.0,10.5,0,PFF: 2nd Tm,HeywCa01,2022
DE,Nick Bosa,SFO,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,41.0,18.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,BosaNi00,2022
DE,Myles Garrett,CLE,27,5,16,15,0,0,0,0,0,0,0,0,0,0,0,37.0,16.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,GarrMy00,2022
DE,Maxx Crosby,LVR,25,3,17,17,0,0,0,0,0,0,0,0,0,0,0,58.0,12.5,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,CrosMa00,2022
DE,Brian Burns,CAR,24,3,16,16,0,0,0,0,0,0,0,0,0,0,0,34.0,12.5,0,FW: 1st Tm All-Conf.,BurnBr00,2022
DT,Chris Jones,KAN,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,30.0,15.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm,JoneCh09,2022
DT,Dexter Lawrence,NYG,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,7.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm PFF: 1st Tm,LawrDe03,2022
DT,Quinnen Williams,NYJ,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,35.0,12.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm,WillQu00,2022
DT,Javon Hargrave,PHI,29,6,17,17,0,0,0,0,0,0,0,0,0,0,0,37.0,11.0,0,FW: 1st Tm All-Conf.,HargJa00,2022
DT,Daron Payne,WAS,25,4,17,17,0,0,0,0,0,0,0,0,0,0,0,32.0,11.5,0,FW: 1st Tm All-Conf.,PaynDa00,2022
OLB,Micah Parsons,DAL,23,1,17,17,0,0,0,0,0,0,0,0,0,0,0,42.0,13.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,ParsMi00,2022
OLB,Haason Reddick,PHI,28,5,17,17,0,0,0,0,0,0,0,0,0,0,0,35.0,16.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm,ReddHa00,2022
OLB,Matt Judon,NWE,30,6,17,15,0,0,0,0,0,0,0,0,0,0,0,36.0,15.5,0,FW: 1st Tm All-Conf. SN: 1st Tm,JudoMa00,2022
OLB,Matt Milano,BUF,28,5,15,15,0,0,0,0,0,0,0,0,0,0,0,72.0,1.5,3,FW: 1st Tm All-Conf. AP: 1st Tm,MilaMa00,2022
OLB,Alex Highsmith,PIT,25,2,17,17,0,0,0,0,0,0,0,0,0,0,0,38.0,14.5,0,FW: 1st Tm All-Conf.,HighAl02,2022
MLB,Fred Warner,SFO,26,4,17,17,0,0,0,0,0,0,0,0,0,0,0,79.0,2.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 2nd Tm SN: 1st Tm,WarnFr00,2022
MLB,Roquan Smith,2TM,25,4,17,17,0,0,0,0,0,0,0,0,0,0,0,103.0,4.5,3,FW: 1st Tm All-Conf. AP: 1st Tm NFLPA: 1st Tm,SmitRo07,2022
LB,Bobby Wagner,LAR,32,10,17,17,0,0,0,0,0,0,0,0,0,0,0,81.0,6.0,2,AP: 2nd Tm PFF: 1st Tm,WagnBo00,2022
LB,T.J. Edwards,PHI,26,3,17,17,0,0,0,0,0,0,0,0,0,0,0,99.0,2.0,0,PFF: 1st Tm,EdwaTJ02,2022
LB,C.J. Mosley,NYJ,30,8,17,17,0,0,0,0,0,0,0,0,0,0,0,99.0,1.0,1,AP: 2nd Tm,MoslC.00,2022
LB,Lavonte David,TAM,32,10,17,17,0,0,0,0,0,0,0,0,0,0,0,80.0,3.0,0,PFF: 2nd Tm,DaviLa00,2022
LB,Demario Davis,NOR,33,10,17,17,0,0,0,0,0,0,0,0,0,0,0,54.0,6.5,1,AP: 2nd Tm,DaviDe00,2022
CB,Patrick Surtain II,DEN,22,1,17,17,0,0,0,0,0,0,0,0,0,0,0,46.0,0.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,SurtPa01,2022
CB,Sauce Gardner,NYJ,22,Rook,17,17,0,0,0,0,0,0,0,0,0,0,0,51.0,0.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,GardSa00,2022
CB,Darius Slay,PHI,31,9,17,17,0,0,0,0,0,0,0,0,0,0,0,40.0,0.0,3,FW: 1st Tm All-Conf. NFLPA: 1st Tm,SlayDa00,2022
CB,Jaire Alexander,GNB,25,4,16,16,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,5,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,AlexJa00,2022
CB,James Bradberry,PHI,29,6,17,17,0,0,0,0,0,0,0,0,0,0,0,39.0,0.0,3,AP: 2nd Tm PFF: 2nd Tm,BradJa00,2022
CB,Patrick Peterson,MIN,32,11,17,17,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,5,PFF: 2nd Tm,PetePa00,2022
DB,Jalen Ramsey,LAR,28,6,17,17,0,0,0,0,0,0,0,0,0,0,0,64.0,2.0,4,PFF: 1st Tm,RamsJa00,2022
S,Minkah Fitzpatrick,PIT,26,4,15,15,0,0,0,0,0,0,0,0,0,0,0,56.0,0.0,6,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,FitzMi00,2022
S,Derwin James,LAC,26,4,14,14,0,0,0,0,0,0,0,0,0,0,0,64.0,4.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm NFLPA: 1st Tm SN: 1st Tm,JameDe00,2022
S,Talanoa Hufanga,SFO,23,1,17,17,0,0,0,0,0,0,0,0,0,0,0,66.0,2.0,4,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,HufaTa00,2022
S,Ryan Neal,SEA,27,4,14,10,0,0,0,0,0,0,0,0,0,0,0,45.0,1.0,1,PFF: 1st Tm,NealRy00,2022
S,C.J. Gardner-Johnson,PHI,25,3,12,12,0,0,0,0,0,0,0,0,0,0,0,61.0,1.0,6,FW: 1st Tm All-Conf.,GardCh00,2022
S,Justin Simmons,DEN,29,6,12,12,0,0,0,0,0,0,0,0,0,0,0,42.0,0.0,6,AP: 2nd Tm,SimmJu00,2022
S,Tyrann Mathieu,NOR,30,9,17,17,0,0,0,0,0,0,0,0,0,0,0,64.0,1.0,3,PFF: 2nd Tm,MathTy00,2022
S,Kamren Curl,WAS,23,2,12,12,0,0,0,0,0,0,0,0,0,0,0,58.0,1.0,0,PFF: 2nd Tm,CurlKa00,2022
LS,Andrew DePaola,MIN,35,8,17,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,AP: 1st Tm PFF: 1st Tm,DePaAn00,2022
LS,Morgan Cox,TEN,36,12,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,NFLPA: 1st Tm,CoxxMo00,2022
LS,Nick Moore,BAL,30,2,17,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,AP: 2nd Tm,MoorNi00,2022
LS,Zach Wood,NOR,29,5,17,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,PFF: 2nd Tm,WoodZa00,2022
K,Daniel Carlson,LVR,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,CarlDa00,2022
K,Jason Myers,SEA,31,7,17,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,FW: 1st Tm All-Conf. NFLPA: 1st Tm SN: 1st Tm,MyerJa00,2022
K,Justin Tucker,BAL,33,10,17,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,TuckJu00,2022
P,Tommy Townsend,KAN,26,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm,TownTo01,2022
P,Ryan Stonehouse,TEN,23,Rook,17,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,SN: 1st Tm AP: 2nd Tm,StonRy00,2022
P,Johnny Hekker,CAR,32,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf.,HekkJo00,2022
P,AJ Cole III,LVR,27,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,ColeAJ01,2022
PR,Marcus Jones,NWE,24,Rook,15,4,0,0,0,0,0,0,0,0,4,78,1,34.0,0.0,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,JoneMa06,2022
PR,KaVontae Turpin,DAL,26,Rook,17,0,0,0,0,0,0,3,17,0,1,9,0,1.0,0.0,0,NFLPA: 1st Tm,TurpKa00,2022
PR,Kalif Raymond,DET,28,6,17,7,0,0,0,0,0,7,36,0,47,616,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,RaymKa00,2022
KR,Keisean Nixon,GNB,25,3,17,4,0,0,0,0,0,0,0,0,0,0,0,18.0,0.0,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,NixoKe00,2022
KR,Kene Nwangwu,MIN,24,1,17,0,0,0,0,0,0,9,14,0,2,21,0,3.0,0.0,0,AP: 2nd Tm SN: 1st Tm,NwanKe00,2022
KR,Cordarrelle Patterson,ATL,31,9,13,11,0,0,0,0,0,144,695,8,21,122,0,1.0,0.0,0,NFLPA: 1st Tm,PattCo00,2022
KR,Nyheim Hines,2TM,26,4,16,5,0,0,0,0,0,24,33,1,30,241,1,2.0,0.0,0,FW: 1st Tm All-Conf.,HineNy00,2022
ST,Jeremy Reaves,WAS,26,4,17,3,0,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm,ReavJe00,2022
ST,Justin Hardee,NYJ,28,5,17,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0,FW: 1st Tm All-Conf. NFLPA: 1st Tm,HardJu01,2022
ST,George Odum,SFO,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,1,AP: 2nd Tm PFF: 2nd Tm,OdumGe00,2022
QB,Lamar Jackson,BAL,26,5,16,16,307,457,3678,24,7,148,821,5,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,JackLa00,2023
QB,Dak Prescott,DAL,30,7,17,17,410,590,4516,36,9,55,242,2,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,PresDa01,2023
QB,Josh Allen,BUF,27,5,17,17,385,579,4306,29,18,111,524,15,0,0,0,0.0,0.0,0,PFF: 2nd Tm,AlleJo02,2023
RB,Christian McCaffrey,SFO,27,6,16,16,0,0,0,0,0,272,1459,14,67,564,7,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,McCaCh01,2023
RB,Kyren Williams,LAR,23,1,12,11,0,0,0,0,0,228,1144,12,32,206,3,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 2nd Tm,WillKy02,2023
RB,Raheem Mostert,MIA,31,8,15,15,0,0,0,0,0,209,1012,18,25,175,3,0.0,0.0,0,FW: 1st Tm All-Conf. SN: 1st Tm,MostRa00,2023
RB,Derrick Henry,TEN,29,7,17,17,2,3,14,2,0,280,1167,12,28,214,0,0.0,0.0,0,FW: 1st Tm All-Conf.,HenrDe00,2023
FB,Kyle Juszczyk,SFO,32,10,17,16,0,0,0,0,0,5,6,0,14,119,2,0.0,0.0,0,AP: 1st Tm NFLPA: 1st Tm,JuszKy00,2023
FB,Michael Burton,DEN,31,8,17,3,0,0,0,0,0,7,9,0,3,8,0,3.0,0.0,0,PFF: 1st Tm,BurtMi00,2023
FB,Patrick Ricard,BAL,29,6,17,9,0,0,0,0,0,0,0,0,5,52,1,0.0,0.0,0,AP: 2nd Tm,RicaPa00,2023
FB,Hunter Luepke,DAL,23,Rook,17,0,0,0,0,0,0,6,19,1,3,18,0,3.0,0.0,0,PFF: 2nd Tm,LuepHu00,2023
WR,CeeDee Lamb,DAL,24,3,17,17,0,0,0,0,0,14,113,2,135,1749,12,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,LambCe00,2023
WR,Tyreek Hill,MIA,29,7,16,16,0,0,0,0,0,6,15,0,119,1799,13,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,HillTy00,2023
WR,Amon-Ra St. Brown,DET,24,2,16,16,0,0,0,0,0,4,24,0,119,1515,10,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm PFF: 2nd Tm,StxxAm00,2023
WR,Brandon Aiyuk,SFO,25,3,16,16,0,0,0,0,0,0,0,0,75,1342,7,0.0,0.0,0,PFF: 1st Tm AP: 2nd Tm,AiyuBr00,2023
WR,Nico Collins,HOU,24,2,15,10,0,0,0,0,0,1,7,0,80,1297,8,0.0,0.0,0,FW: 1st Tm All-Conf.,CollNi00,2023
WR,A.J. Brown,PHI,26,4,17,17,0,0,0,0,0,0,0,0,106,1456,7,0.0,0.0,0,AP: 2nd Tm PFF: 2nd Tm,BrowAJ00,2023
WR,Puka Nacua,LAR,22,Rook,17,17,0,0,0,0,0,12,89,0,105,1486,6,0.0,0.0,0,AP: 2nd Tm,NacuPu00,2023
WR,D.J. Moore,CHI,26,5,17,17,0,0,0,0,0,4,21,1,96,1364,8,0.0,0.0,0,PFF: 2nd Tm,MoorD.00,2023
WR,Mike Evans,TAM,30,9,17,17,0,0,0,0,0,0,0,0,79,1255,13,0.0,0.0,0,AP: 2nd Tm,EvanMi00,2023
TE,George Kittle,SFO,30,6,16,16,0,0,0,0,0,1,2,0,65,1020,6,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,KittGe00,2023
TE,Travis Kelce,KAN,34,10,15,15,0,0,0,0,0,0,0,0,93,984,5,0.0,0.0,0,FW: 1st Tm All-Conf. NFLPA: 1st Tm,KelcTr00,2023
TE,T.J. Hockenson,MIN,26,4,15,11,0,0,0,0,0,0,0,0,95,960,5,0.0,0.0,0,PFF: 2nd Tm,HockTJ00,2023
TE,Sam LaPorta,DET,22,Rook,17,14,0,0,0,0,0,1,4,0,86,889,10,0.0,0.0,0,AP: 2nd Tm,LaPoSa01,2023
LT,Tyron Smith,DAL,33,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,AP: 2nd Tm,SmitTy00,2023
LT,Jordan Mailata,PHI,26,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,PFF: 2nd Tm,MailJo00,2023
T,Trent Williams,SFO,35,13,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm NFLPA: 1st Tm PFF: 1st Tm SN: 1st Tm,WillTr21,2023
